,ucl_id,operator_intid,operator_altid,operator_name,lat,lon,initial_bikes,initial_size,curr_bikes,curr_size,created_dt,updated_dt,neighbors_1,neighbors_2
146,812,812,812,"Here East North, Queen Elizabeth Olympic Park",51.548731,-0.022607,0,28,26,28,2016-06-29 12:40:02,2020-02-14 17:38:02,[816],"[816, 786, 788, 787, 692]"
147,602,602,602,"Union Grove, Wandsworth Road",51.472993,-0.133972,15,45,15,45,2014-02-19 18:15:01,2020-02-14 17:38:02,"[714, 624]","[624, 714, 630, 725, 794]"
148,360,360,360,"Howick Place, Westminster",51.496753000000005,-0.138734,22,27,2,27,2011-06-29 15:40:02,2020-02-14 17:38:02,"[799, 118, 359, 646, 826, 177]","[799, 177, 118, 646, 359]"
149,357,357,357,"Howland Street, Fitzrovia",51.520994,-0.139016,23,26,14,30,2011-06-29 15:40:02,2020-02-14 17:38:02,"[13, 381, 311, 81]","[81, 311, 13, 381, 239]"
150,264,264,264,"Tysoe Street, Clerkenwell",51.526443,-0.10925699999999999,19,20,15,20,2010-08-06 01:00:00,2020-02-14 17:38:02,"[204, 170]","[170, 204, 1, 72, 51]"
151,270,270,270,"Kennington Lane Rail Bridge, Vauxhall",51.486343,-0.122492,2,19,17,31,2010-08-06 01:00:00,2020-02-14 17:38:02,"[437, 74, 813]","[74, 813, 437, 355, 352]"
152,440,440,440,"Kennington Oval, Oval",51.483145,-0.113134,12,33,5,33,2012-03-12 11:20:17,2020-02-14 17:38:02,[149],"[149, 654, 827, 305, 355]"
153,235,235,235,"Kennington Road  , Vauxhall",51.495718,-0.11088900000000002,11,36,20,36,2010-08-06 01:00:00,2020-02-14 17:38:02,"[371, 441, 91]","[91, 371, 441, 297, 548]"
154,130,130,130,"Tower Gardens , Tower",51.509506,-0.075459,19,24,12,24,2010-08-06 01:00:00,2020-02-14 17:38:02,[104],"[104, 102, 237, 202, 199]"
155,149,149,149,"Kennington Road Post Office, Oval",51.484789,-0.11068299999999999,1,18,1,18,2010-08-06 01:00:00,2020-02-14 17:38:02,[440],"[440, 412, 305, 144, 352]"
156,435,435,435,"Kennington Station, Kennington",51.488852,-0.105593,5,23,2,23,2012-03-12 11:20:17,2020-02-14 17:38:02,"[580, 62]","[62, 580, 412, 144, 152]"
157,277,277,277,"Kensington Church Street, Kensington",51.503157,-0.191496,5,17,4,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[375, 133, 103]","[103, 133, 375, 157, 168]"
158,258,258,258,"Kensington Gore, Knightsbridge",51.501433,-0.17865699999999998,22,23,21,23,2010-08-06 01:00:00,2020-02-14 17:38:02,"[392, 266, 350, 373]","[350, 266, 392, 373, 428]"
159,293,293,293,"Kensington Olympia Station, Olympia",51.498158000000004,-0.209494,11,25,1,25,2010-08-06 01:00:00,2020-02-14 17:38:02,"[687, 515, 666]","[687, 666, 515, 274, 559]"
160,375,375,375,"Kensington Town Hall, Kensington",51.501946000000004,-0.194393,3,15,1,18,2011-06-29 15:40:02,2020-02-14 17:38:02,"[277, 157, 168, 133]","[168, 157, 133, 277, 103]"
161,439,439,439,"Killick Street, King's Cross",51.5338,-0.118677,7,22,7,22,2015-05-21 14:54:01,2020-02-14 17:38:02,"[70, 674, 431]","[674, 431, 70, 593, 4]"
162,75,75,75,"Torrens Street, Angel",51.5322,-0.10548099999999999,5,19,9,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[234, 254]","[254, 234, 189, 93, 326]"
163,557,557,557,"King Edward Street, St Pauls",51.516009999999994,-0.0985,19,20,10,20,2013-07-09 11:26:09,2020-02-14 17:38:02,"[126, 71, 203]","[71, 126, 203, 127, 120]"
164,278,278,278,"Tooley Street, Bermondsey",51.503494,-0.079621,3,17,20,27,2010-08-06 01:00:00,2020-02-14 17:38:02,[818],"[818, 706, 85, 314, 298]"
165,371,371,371,"King Edward Walk, Waterloo",51.49775,-0.10987999999999999,13,21,7,22,2011-06-29 15:40:02,2020-02-14 17:38:02,"[284, 235, 548]","[548, 284, 235, 297, 347]"
166,799,799,799,"Kings Gate House, Westminster",51.497698,-0.137599,0,24,0,24,2016-05-24 14:42:02,2020-02-14 17:38:02,"[360, 118, 359, 646, 177]","[646, 360, 359, 118, 177]"
167,787,787,787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.014691,8,35,6,35,2016-01-27 12:40:02,2020-02-14 17:38:02,[786],"[786, 784, 788, 816, 812]"
168,463,463,463,"Thurtle Road, Haggerston",51.534776,-0.071881,6,22,5,22,2012-03-12 11:20:17,2020-02-14 17:38:02,"[536, 699]","[536, 699, 466, 717, 698]"
169,594,594,594,"Kingsway Southbound, Strand",51.513875,-0.117774,30,33,24,33,2013-07-09 11:26:09,2020-02-14 17:38:02,"[335, 809, 174, 256, 283, 372, 338]","[256, 283, 372, 174, 338]"
170,283,283,283,"Kingsway, Covent Garden",51.514409,-0.118479,11,16,16,16,2010-08-06 01:00:00,2020-02-14 17:38:02,"[809, 256, 594, 372, 751, 18]","[594, 372, 256, 809, 751]"
171,296,296,296,"Knaresborough Place, Earl's Court",51.493632,-0.190603,17,18,1,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[155, 332, 37]","[37, 155, 332, 384, 171]"
172,144,144,144,"Kennington Cross, Kennington",51.48894,-0.111436,6,29,12,47,2010-08-06 01:00:00,2020-02-14 17:38:02,"[86, 412]","[412, 86, 305, 435, 62]"
173,450,450,450,"Jubilee Street, Stepney",51.515975,-0.053176999999999995,11,28,21,28,2012-03-12 11:20:17,2020-02-14 17:38:02,"[464, 715, 513]","[464, 513, 715, 443, 500]"
174,532,532,532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,31,63,38,63,2012-03-12 11:20:17,2020-02-14 17:38:02,"[556, 570]","[556, 570, 494, 551, 448]"
175,531,531,531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,1,21,15,21,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[577, 485, 518, 521, 520]"
176,314,314,314,"Tyers Gate, Bermondsey",51.500889,-0.083159,21,36,14,36,2010-08-06 01:00:00,2020-02-14 17:38:02,"[308, 706]","[706, 308, 85, 321, 278]"
177,588,588,588,"Hoxton Street, Hoxton",51.52959,-0.0801,4,27,7,27,2013-07-09 11:26:09,2020-02-14 17:38:02,"[31, 96]","[96, 31, 539, 569, 401]"
178,761,761,761,"Humbolt Road, Fulham",51.483216999999996,-0.21186100000000002,4,27,10,26,2014-02-19 18:15:01,2020-02-14 17:38:02,[616],"[616, 711, 635, 626, 655]"
179,774,774,774,"Hurlingham Park, Parsons Green",51.470131,-0.20464000000000002,7,20,3,20,2015-01-12 21:14:02,2020-02-14 17:38:02,[617],"[617, 765, 607, 656, 597]"
180,191,191,191,"Hyde Park Corner, Hyde Park",51.503118,-0.153521,21,24,35,36,2010-08-06 01:00:00,2020-02-14 17:38:02,"[222, 207, 213]","[222, 207, 213, 733, 303]"
181,584,584,584,"Ilchester Gardens, Bayswater",51.512440000000005,-0.19096,3,21,3,21,2013-07-09 11:26:09,2020-02-14 17:38:02,"[29, 261]","[261, 29, 224, 105, 307]"
182,145,145,145,"Ilchester Place, Kensington",51.500744,-0.202759,17,24,0,24,2010-08-06 01:00:00,2020-02-14 17:38:02,"[398, 559]","[398, 559, 2, 274, 168]"
183,392,392,392,"Imperial College, Knightsbridge",51.499429,-0.179702,13,18,0,21,2011-06-29 15:40:02,2020-02-14 17:38:02,"[258, 266, 350, 373]","[266, 373, 258, 350, 97]"
184,738,738,738,"Imperial Road, Sands End",51.475142,-0.187279,5,37,14,37,2014-02-19 18:15:01,2020-02-14 17:38:02,"[731, 780]","[731, 780, 769, 618, 745]"
185,379,379,379,"Turquoise Island, Notting Hill",51.514312,-0.20083800000000002,1,21,8,21,2011-06-29 15:40:02,2020-02-14 17:38:02,"[151, 661]","[151, 661, 758, 337, 560]"
186,252,252,252,"Jubilee Gardens, South Bank",51.504636,-0.116542,17,30,11,30,2010-08-06 01:00:00,2020-02-14 17:38:02,"[334, 819, 273, 336, 154, 173, 377, 374, 361]","[334, 336, 374, 273, 819]"
187,780,780,780,"Imperial Wharf Station, Sands End",51.474665,-0.18316500000000002,10,25,9,25,2016-06-08 13:50:02,2020-02-14 17:38:02,[738],"[738, 745, 731, 701, 769]"
188,551,0,0,"Import Dock, Canary Wharf",51.505772,-0.01646,33,39,32,39,2018-08-29 11:00:04,2020-02-14 17:38:02,[],"[570, 532, 494, 530, 448]"
189,248,248,248,"Triangle Car Park, Hyde Park",51.506452,-0.17028,24,27,4,27,2010-08-06 01:00:00,2020-02-14 17:38:02,[300],"[300, 153, 428, 258, 350]"
190,744,744,744,"Ingrave Street, Clapham Junction",51.467455,-0.172293,11,30,15,30,2015-05-21 15:30:02,2020-02-14 17:38:02,"[642, 638, 735]","[638, 642, 735, 672, 659]"
191,619,619,619,"Irene Road, Parsons Green",51.473764,-0.19701,8,43,11,43,2014-02-19 18:15:01,2020-02-14 17:38:02,[596],"[596, 769, 671, 618, 648]"
192,695,695,695,"Islington Green, Angel",51.536384000000005,-0.10275799999999999,16,21,5,21,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[234, 326, 93, 75, 697]"
193,102,102,102,"Jewry Street, Aldgate",51.513407,-0.076793,9,17,0,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[779, 263, 115, 104]","[779, 104, 115, 263, 87]"
194,158,158,158,"Trebovir Road, Earl's Court",51.490854,-0.19617,3,18,7,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[332, 37]","[37, 332, 142, 219, 296]"
195,447,447,447,"Jubilee Crescent, Cubitt Town",51.493381,-0.007542,13,54,11,54,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[504, 476, 455, 586, 474]"
196,156,156,156,"New Kent Road, The Borough",51.494436,-0.092921,7,33,20,33,2015-05-21 15:04:01,2020-02-14 17:38:02,"[820, 317]","[820, 317, 223, 61, 411]"
197,112,112,112,"Stonecutter Street, Holborn",51.515809999999995,-0.10527,18,20,0,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[546, 703, 393, 27, 835]","[703, 835, 393, 546, 27]"
198,21,21,21,"Hampstead Road (Cartmel), Euston",51.530078,-0.138846,0,16,0,16,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[90, 131, 20, 425, 540]"
199,436,436,436,"Red Lion Street, Holborn",51.518240000000006,-0.11655,31,36,23,36,2012-03-12 11:20:17,2020-02-14 17:38:02,"[68, 809, 23]","[23, 809, 68, 162, 372]"
200,553,553,553,"Regent's Row , Haggerston ",51.535678000000004,-0.062546,1,24,4,24,2012-03-12 11:20:17,2020-02-14 17:38:02,[718],"[718, 512, 534, 699, 536]"
201,647,647,647,"Richmond Way, Shepherd's Bush",51.500353000000004,-0.21751500000000001,0,27,0,27,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[657, 667, 527, 613, 515]"
202,771,771,771,"Rifle Place, Avondale",51.509223999999996,-0.21601599999999999,8,21,4,21,2015-01-12 21:14:02,2020-02-14 17:38:02,"[736, 740, 652]","[740, 736, 652, 442, 571]"
203,339,339,339,"Risinghill Street, Angel",51.53332,-0.11178099999999999,4,25,21,25,2010-08-06 01:00:00,2020-02-14 17:38:02,"[93, 189]","[189, 93, 697, 234, 674]"
204,183,183,183,"Riverlight North, Nine Elms",51.482362,-0.136124,0,24,1,24,2015-06-16 10:28:01,2020-02-14 17:38:02,[817],"[817, 291, 631, 245, 725]"
205,817,817,817,"Riverlight South, Nine Elms",51.481334999999994,-0.138212,1,26,0,26,2016-06-03 11:22:02,2020-02-14 17:38:02,[183],"[183, 631, 291, 725, 245]"
206,118,118,118,"Rochester Row, Westminster",51.495827,-0.135478,7,13,7,13,2010-08-06 01:00:00,2020-02-14 17:38:02,"[360, 799, 359, 353, 299]","[353, 359, 299, 360, 799]"
207,223,223,223,"Rodney Road , Walworth",51.491485,-0.09022100000000001,4,24,16,24,2010-08-06 01:00:00,2020-02-14 17:38:02,[820],"[820, 156, 94, 317, 61]"
208,52,52,52,"Roscoe Street, St. Luke's",51.522954,-0.094935,5,18,11,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[95, 54]","[54, 95, 246, 107, 275]"
209,760,760,760,"Rossmore Road, Marylebone",51.52527,-0.163795,5,18,15,18,2014-02-19 18:15:01,2020-02-14 17:38:02,"[208, 759]","[759, 208, 45, 114, 201]"
210,250,250,250,"Royal Avenue 1, Chelsea",51.489932,-0.162727,6,10,7,10,2010-08-06 01:00:00,2020-02-14 17:38:02,"[280, 747, 220]","[280, 747, 220, 395, 345]"
211,280,280,280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,2,10,2,10,2010-08-06 01:00:00,2020-02-14 17:38:02,"[250, 747, 220]","[250, 747, 220, 395, 345]"
212,362,362,362,"Royal College Street, Camden Town",51.536264,-0.133952,14,57,18,57,2011-06-29 15:40:02,2020-02-14 17:38:02,[],"[34, 131, 604, 425, 90]"
213,282,282,282,"Royal London Hospital, Whitechapel",51.519064,-0.059641999999999994,4,17,15,42,2010-08-06 01:00:00,2020-02-14 17:38:02,"[206, 500]","[206, 500, 565, 443, 501]"
214,604,604,604,"St Martins Close, Camden Town",51.538792,-0.138535,8,18,1,18,2015-05-21 14:52:01,2020-02-14 17:38:02,[572],"[572, 462, 713, 362, 456]"
215,515,515,515,"Russell Gardens, Olympia",51.500088,-0.21131599999999998,5,24,3,24,2015-05-21 15:40:07,2020-02-14 17:38:02,"[687, 293]","[293, 687, 559, 647, 606]"
216,77,77,77,"Russell Square Station, Bloomsbury",51.523418,-0.124122,8,26,8,26,2010-08-06 01:00:00,2020-02-14 17:38:02,"[11, 287, 57, 796]","[11, 796, 57, 287, 89]"
217,831,831,831,"St John's Crescent, Brixton",51.466232,-0.11317999999999999,0,25,4,25,2018-02-07 13:16:03,2020-02-14 17:38:02,[],"[832, 829, 830, 833, 828]"
218,318,318,318,"Sackville Street, Mayfair",51.510048,-0.138846,7,18,0,18,2010-08-06 01:00:00,2020-02-14 17:38:02,[129],"[129, 53, 349, 44, 228]"
219,78,78,78,"Sadlers Sports Centre, Finsbury",51.524869,-0.099489,3,17,4,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[544, 246, 107]","[246, 544, 107, 52, 344]"
220,441,441,441,"Sail Street, Vauxhall",51.495656,-0.114605,15,24,14,24,2012-03-12 11:20:17,2020-02-14 17:38:02,"[139, 235]","[139, 235, 117, 91, 641]"
221,267,267,267,"Regency Street, Westminster",51.492059999999995,-0.132225,19,22,8,22,2010-08-06 01:00:00,2020-02-14 17:38:02,"[190, 426]","[426, 190, 353, 221, 558]"
222,23,23,23,"Red Lion Square, Holborn",51.519434999999994,-0.119123,9,16,14,16,2010-08-06 01:00:00,2020-02-14 17:38:02,"[68, 436, 162]","[68, 436, 162, 809, 562]"
223,302,302,302,"Putney Pier, Wandsworth",51.466907,-0.21657300000000002,0,28,7,28,2015-04-10 12:26:02,2020-02-14 17:38:02,[693],"[693, 709, 607, 708, 678]"
224,561,561,561,"Rectory Square, Stepney",51.518369,-0.043371,12,22,9,22,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[461, 478, 550, 491, 715]"
225,491,491,491,"Queen Mary's, Mile End",51.522507,-0.041378,29,45,17,45,2015-05-21 15:00:01,2020-02-14 17:38:02,[550],"[550, 478, 492, 561, 522]"
226,4,4,4,"St. Chad's Street, King's Cross",51.530059,-0.120974,13,23,22,23,2010-08-06 01:00:00,2020-02-14 17:38:02,"[593, 798, 14, 793]","[798, 593, 14, 793, 70]"
227,320,320,320,"Queen Mother Sports Centre, Victoria",51.493574,-0.139956,17,26,24,26,2010-08-06 01:00:00,2020-02-14 17:38:02,"[148, 177, 268, 243, 299, 161]","[161, 148, 299, 243, 268]"
228,101,101,101,"Queen Street 1, Bank",51.511553,-0.09294,17,22,19,22,2015-05-21 13:50:01,2020-02-14 17:38:02,"[579, 427]","[579, 427, 136, 48, 120]"
229,579,579,579,"Queen Street 2, Bank",51.511246,-0.093051,17,36,27,36,2014-02-19 18:15:01,2020-02-14 17:38:02,[101],"[101, 427, 136, 48, 9]"
230,703,703,703,"St. Bride Street, Holborn",51.51506,-0.10534400000000001,8,24,0,25,2014-02-19 18:15:01,2020-02-14 17:38:02,"[112, 393, 27, 835]","[112, 835, 27, 393, 546]"
231,136,136,136,"Queen Victoria Street, St. Paul's",51.511962,-0.097442,19,32,13,32,2010-08-06 01:00:00,2020-02-14 17:38:02,[48],"[48, 579, 101, 427, 71]"
232,625,625,625,"Queen's Circus, Battersea Park",51.477619,-0.149552,21,28,16,28,2015-01-12 21:14:02,2020-02-14 17:38:02,[],"[726, 614, 800, 640, 664]"
233,231,231,231,"Queen's Gate (Central), South Kensington",51.493968,-0.178732,24,31,26,31,2010-08-06 01:00:00,2020-02-14 17:38:02,"[378, 187, 405]","[187, 378, 405, 356, 216]"
234,266,266,266,"Queen's Gate (North), Kensington",51.501027,-0.18024600000000002,14,19,33,41,2010-08-06 01:00:00,2020-02-14 17:38:02,"[258, 392, 350, 373]","[350, 258, 392, 373, 404]"
235,187,187,187,"Queen's Gate (South), South Kensington",51.49248,-0.17843299999999998,14,25,25,25,2010-08-06 01:00:00,2020-02-14 17:38:02,"[231, 216]","[231, 216, 378, 405, 172]"
236,350,350,350,"Queen's Gate, Kensington Gardens",51.501715000000004,-0.17985399999999999,20,21,11,21,2010-10-08 01:00:00,2020-02-14 17:38:02,"[258, 392, 266]","[266, 258, 392, 404, 373]"
237,536,536,536,"Queensbridge Road, Haggerston",51.53385,-0.06992000000000001,4,35,12,35,2013-07-09 11:26:09,2020-02-14 17:38:02,[463],"[463, 699, 534, 466, 717]"
238,736,736,736,"Queensdale Road, Shepherd's Bush",51.50659,-0.216104,14,31,22,28,2014-02-19 18:15:01,2020-02-14 17:38:02,"[771, 571, 613]","[571, 771, 613, 527, 606]"
239,644,644,644,"Rainville Road, Hammersmith",51.483732,-0.223852,6,36,0,36,2014-02-19 18:15:01,2020-02-14 17:38:02,[599],"[599, 655, 686, 682, 711]"
240,766,766,766,"Ram Street, Wandsworth",51.457529,-0.192166,13,25,20,25,2015-01-12 21:14:02,2020-02-14 17:38:02,[],"[629, 684, 665, 621, 724]"
241,190,190,190,"Rampayne Street, Pimlico",51.489976,-0.132846,13,21,17,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[267, 294]","[267, 294, 146, 426, 148]"
242,765,765,765,"Ranelagh Gardens, Fulham",51.467601,-0.206827,17,39,26,39,2015-01-12 21:14:02,2020-02-14 17:38:02,[607],"[607, 774, 617, 656, 728]"
243,306,306,306,"Rathbone Street, Fitzrovia ",51.518163,-0.135026,15,16,1,16,2011-06-29 15:40:02,2020-02-14 17:38:02,"[13, 381, 364, 88, 313]","[381, 13, 88, 313, 364]"
244,668,668,668,"Ravenscourt Park Station, Hammersmith",51.494223999999996,-0.23676999999999998,24,26,4,26,2014-02-19 18:15:01,2020-02-14 17:38:02,[753],"[753, 730, 598, 775, 682]"
245,488,488,488,"Reardon Street, Wapping",51.506946,-0.058681,8,22,12,22,2012-03-12 11:20:17,2020-02-14 17:38:02,"[458, 453]","[458, 453, 451, 449, 490]"
246,542,542,542,"Salmon Lane, Limehouse",51.514115000000004,-0.033828,20,33,12,33,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[480, 460, 461, 712, 487]"
247,833,833,833,"Saltoun Road, Brixton",51.460232,-0.115375,0,42,8,42,2018-02-10 12:12:02,2020-02-14 17:38:02,[],"[832, 831, 829, 830, 304]"
248,477,477,477,"Spindrift Avenue, Millwall",51.49109,-0.018716,16,36,21,36,2012-03-12 11:20:17,2020-02-14 17:38:02,[586],"[586, 454, 455, 473, 476]"
249,637,637,637,"Spencer Park, Wandsworth Common",51.45787,-0.17469200000000001,23,25,3,25,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[689, 734, 776, 623, 764]"
250,420,420,420,"Southwark Station 1, Southwark",51.504042999999996,-0.10531199999999999,23,37,24,29,2011-08-16 12:12:53,2020-02-14 17:38:02,"[421, 240, 792]","[421, 240, 792, 230, 195]"
251,640,640,640,"Silverthorne Road, Battersea",51.472865999999996,-0.148059,8,28,16,28,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[726, 690, 677, 625, 664]"
252,598,598,598,"Southerton Road, Hammersmith",51.494499,-0.228188,11,38,8,38,2014-02-19 18:15:01,2020-02-14 17:38:02,[730],"[730, 775, 753, 595, 668]"
253,653,653,653,"Simpson Street, Clapham Junction",51.470847,-0.170704,12,25,9,25,2015-05-21 15:12:02,2020-02-14 17:38:02,[],"[642, 744, 679, 701, 638]"
254,740,740,740,"Sirdar Road, Avondale",51.510929,-0.21459499999999998,14,26,17,26,2014-02-19 18:15:01,2020-02-14 17:38:02,"[771, 754, 442, 652]","[771, 754, 442, 652, 663]"
255,163,163,163,"Sloane Avenue, Knightsbridge",51.493185,-0.16789500000000002,11,30,9,27,2010-08-06 01:00:00,2020-02-14 17:38:02,"[220, 209]","[209, 220, 218, 150, 356]"
256,281,281,281,"Smith Square, Westminster",51.495806,-0.127575,11,18,1,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[221, 558, 583]","[558, 221, 583, 426, 108]"
257,665,665,665,"Smugglers Way, Wandsworth",51.461084,-0.191723,5,28,3,28,2014-02-19 18:15:01,2020-02-14 17:38:02,"[629, 621]","[629, 621, 766, 685, 724]"
258,393,393,393,"Snow Hill, Farringdon",51.517334000000005,-0.103604,6,15,6,15,2011-06-29 15:40:02,2020-02-14 17:38:02,"[112, 703, 203, 835]","[835, 112, 203, 703, 546]"
259,706,706,706,"Snowsfields, London Bridge",51.502154,-0.083633,19,30,30,31,2014-02-19 18:15:01,2020-02-14 17:38:02,[314],"[314, 278, 818, 308, 85]"
260,109,109,109,"Soho Square , Soho",51.515631,-0.132329,29,37,35,57,2010-08-06 01:00:00,2020-02-14 17:38:02,"[386, 383, 244]","[244, 386, 383, 260, 88]"
261,564,564,564,"Somerset House, Strand",51.509943,-0.117619,41,41,30,41,2013-07-09 11:26:09,2020-02-14 17:38:02,"[388, 338, 309]","[309, 338, 388, 335, 79]"
262,800,800,800,"Sopwith Way, Battersea Park",51.481122,-0.149035,11,30,17,30,2016-04-01 11:50:02,2020-02-14 17:38:02,[821],"[821, 625, 614, 419, 631]"
263,467,467,467,"Southern Grove, Bow",51.523538,-0.030556,10,17,5,17,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[763, 497, 492, 505, 522]"
264,289,289,289,"South Audley Street, Mayfair",51.50923,-0.151296,10,15,9,15,2010-08-06 01:00:00,2020-02-14 17:38:02,"[366, 380, 382]","[366, 380, 382, 389, 348]"
265,356,356,356,"South Kensington Station, South Kensington",51.494412,-0.173881,5,14,14,15,2011-06-29 15:40:02,2020-02-14 17:38:02,"[781, 432]","[781, 432, 231, 172, 187]"
266,600,600,600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,10,21,3,21,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[676, 74, 654, 270, 669]"
267,430,430,430,"South Parade, Chelsea",51.489020000000004,-0.17524,12,18,13,18,2012-03-12 11:20:17,2020-02-14 17:38:02,[172],"[172, 589, 218, 529, 755]"
268,636,636,636,"South Park, Sands End",51.467064,-0.193502,0,28,7,28,2014-02-19 18:15:01,2020-02-14 17:38:02,"[723, 648]","[723, 648, 656, 628, 665]"
269,494,494,494,"South Quay East, Canary Wharf",51.50196,-0.016250999999999998,17,36,35,36,2012-03-12 11:20:17,2020-02-14 17:38:02,[570],"[570, 532, 556, 475, 551]"
270,186,186,186,"South Wharf Road, Paddington",51.517336,-0.175811,4,15,15,16,2010-08-06 01:00:00,2020-02-14 17:38:02,"[279, 330, 290]","[290, 279, 330, 370, 408]"
271,830,830,830,"Sidney Road, Stockwell",51.469202,-0.119023,1,27,7,27,2018-02-07 12:48:02,2020-02-14 17:38:02,[],"[814, 829, 772, 831, 808]"
272,421,421,421,"Southwark Station 2, Southwark",51.504044,-0.104778,16,45,6,45,2011-08-16 12:12:53,2020-02-14 17:38:02,"[420, 240, 792]","[420, 792, 240, 230, 195]"
273,396,396,396,"Shouldham Street, Marylebone",51.51809,-0.163609,1,16,2,16,2011-06-29 15:40:02,2020-02-14 17:38:02,"[367, 605, 188]","[367, 188, 605, 169, 403]"
274,839,0,0,"Sea Containers, South Bank",51.508033000000005,-0.106824,3,30,28,30,2018-12-13 11:58:04,2020-02-14 17:38:02,"[195, 230, 240]","[195, 230, 240, 792, 197]"
275,689,689,689,"Spanish Road, Clapham Junction",51.459225,-0.180885,15,30,2,30,2015-05-21 15:30:02,2020-02-14 17:38:02,[],"[623, 724, 637, 675, 621]"
276,265,265,265,"Southwick Street, Paddington",51.515953,-0.169249,4,17,16,17,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[169, 188, 367, 290, 410]"
277,86,86,86,"Sancroft Street, Vauxhall",51.489478999999996,-0.115157,9,24,5,24,2010-08-06 01:00:00,2020-02-14 17:38:02,"[352, 144, 310]","[310, 144, 352, 305, 355]"
278,769,769,769,"Sandilands Road, Walham Green",51.473611,-0.191803,3,21,16,21,2015-01-12 21:14:02,2020-02-14 17:38:02,[],"[618, 738, 619, 731, 596]"
279,767,767,767,"Santos Road, Wandsworth",51.45706,-0.20080599999999998,3,30,2,30,2015-01-12 21:14:02,2020-02-14 17:38:02,[704],"[704, 752, 685, 688, 684]"
280,372,372,372,"Sardinia Street, Holborn",51.515208,-0.11786300000000001,22,23,7,24,2011-06-29 15:40:02,2020-02-14 17:38:02,"[809, 256, 594, 283, 751]","[283, 809, 594, 256, 751]"
281,481,481,481,"Saunders Ness Road, Cubitt Town",51.487128999999996,-0.009001,13,35,3,35,2012-03-12 11:20:17,2020-02-14 17:38:02,[476],"[476, 586, 447, 477, 454]"
282,13,13,13,"Scala Street, Fitzrovia",51.519915000000005,-0.13604000000000002,14,21,10,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[357, 306, 381, 364]","[381, 306, 357, 364, 88]"
283,803,803,803,"Southwark Street, Bankside",51.50541,-0.098341,0,23,11,23,2016-05-31 16:50:02,2020-02-14 17:38:02,"[801, 9, 810, 196, 193]","[801, 193, 810, 196, 9]"
284,5,5,5,"Sedding Street, Sloane Square",51.49313,-0.156876,2,27,18,27,2011-06-29 15:40:02,2020-02-14 17:38:02,"[395, 211, 423, 259]","[211, 395, 423, 259, 280]"
285,253,253,253,"Shoreditch Park, Hoxton",51.534043,-0.08638,5,30,7,30,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[569, 465, 328, 327, 63]"
286,565,565,565,"Selby Street, Whitechapel",51.521905,-0.063386,12,17,14,17,2012-03-12 11:20:17,2020-02-14 17:38:02,[445],"[445, 390, 282, 206, 722]"
287,300,300,300,"Serpentine Car Park, Hyde Park",51.505014,-0.17306,1,18,17,18,2018-06-18 12:28:03,2020-02-14 17:38:02,[248],"[248, 258, 428, 350, 373]"
288,166,166,166,"Seville Street, Knightsbridge",51.501855,-0.159237,17,27,6,27,2010-08-06 01:00:00,2020-02-14 17:38:02,"[222, 368, 303]","[303, 368, 222, 191, 207]"
289,605,605,605,"Seymour Place, Marylebone",51.520331,-0.163667,16,29,21,29,2015-01-12 21:14:02,2020-02-14 17:38:02,"[396, 45, 182]","[182, 396, 45, 201, 367]"
290,449,449,449,"Shadwell Station, Shadwell",51.511088,-0.057159,9,35,21,35,2012-03-12 11:20:17,2020-02-14 17:38:02,"[511, 552]","[552, 511, 453, 513, 488]"
291,632,632,632,"Sheepcote Lane, Battersea",51.470539,-0.16304200000000002,6,28,14,28,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[750, 627, 710, 653, 756]"
