"system","ucl_id","operator_intid","operator_altid","operator_name","notes","lat","lon","initial_bikes","initial_size","curr_bikes","curr_size","created_dt","updated_dt","updated_dt_nonzerobikes","pedelec","operator_installflag","operator_lockflag","operator_tempflag"
"london","370","370","370","Paddington Green, Paddington",,"51.520205","-0.174593","1","20","5","20","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","56","56","56","Paddington Street, Marylebone",,"51.520584","-0.154701","5","16","3","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","558","558","558","Page Street, Westminster",,"51.493978","-0.127554","0","24","15","24","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","333","333","333","Palace Gardens Terrace, Notting Hill",,"51.508605","-0.193764","1","22","18","37","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","316","0","0","Palace Gate, Kensington Gardens","Added from csv snapshot file s5_20110201","51.502042","-0.184400","9","16","4","16","2010-08-06 01:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","404","404","404","Palace Gate, Kensington Gardens",,"51.502042","-0.184400","3","17","9","13","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","322","322","322","Palissy Street, Shoreditch",,"51.526293","-0.073955","0","26","18","26","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","322","0","0","Palissy Street, Tower Hamlets","Added from csv snapshot file s4_201108","51.526293","-0.073955","4","25","1","26","2011-06-29 15:40:02","2011-08-16 12:12:53","2011-08-16 12:12:53","0","1","0","0"
"london","322","322","322","Palissy Street, Wapping",,"51.526293","-0.073955","6","26","4","26","2011-11-29 17:01:06","2015-06-01 13:46:02","2015-06-01 13:46:02","0","1","0","0"
"london","179","0","0","Pall Mall , St. James's","Added from csv snapshot file s8_20101008","51.505735","-0.136707","21","24","11","24","2010-08-06 01:00:00","2010-10-08 01:00:00","2010-10-08 01:00:00","0","1","0","0"
"london","233","233","233","Pall Mall East, West End",,"51.507770","-0.130700","14","22","22","22","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","34","34","34","Pancras Road, King's Cross",,"51.534124","-0.129387","3","16","15","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","83","83","83","Panton Street, West End",,"51.509639","-0.131511","14","21","10","21","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","111","111","111","Park Lane , Hyde Park",,"51.510017","-0.157276","22","28","0","28","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:14:02","0","1","0","0"
"london","733","733","733","Park Lane, Mayfair",,"51.505426","-0.150817","4","18","5","18","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","114","114","114","Park Road (Baker Street), Regent's Park",,"51.524517","-0.158964","14","22","0","22","2010-08-06 01:00:00","2015-05-21 14:38:01","2015-05-21 14:38:01","0","1","0","0"
"london","114","114","114","Park Road (Baker Street), The Regent's Park",,"51.524517","-0.158964","0","22","10","22","2015-05-21 14:40:07","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","10","10","10","Park Street, Bankside",,"51.505974","-0.092754","16","18","13","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","456","456","456","Parkway, Camden Town",,"51.538071","-0.144664","13","33","31","33","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","596","596","596","Parson's Green , Parson's Green",,"51.472817","-0.199783","1","21","6","21","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","671","671","671","Parsons Green Station, Parsons Green",,"51.475089","-0.201968","13","56","18","56","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","337","0","0","Pembridge Road, Notting Hill","Added from csv snapshot file s4_201108","51.511085","-0.197525","6","16","10","16","2010-08-06 01:00:00","2011-08-16 12:12:53","2011-08-16 12:12:53","0","1","0","0"
"london","337","337","337","Pembridge Villas, Notting Hill",,"51.511085","-0.197525","2","16","7","16","2011-11-29 17:01:06","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","46","0","0","Penfold Street, Marylebone","Added from csv snapshot file s5_20110201","51.522892","-0.171682","5","15","5","15","2010-08-06 01:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","402","402","402","Penfold Street, Marylebone",,"51.522892","-0.171682","1","15","3","15","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","490","490","490","Pennington Street, Wapping",,"51.508622","-0.065006","15","45","28","45","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","824","824","824","Penton street test rig",,"0.000000","0.000000","0","0","1","1","2017-05-30 13:56:02","2017-06-04 19:00:02","2017-06-04 19:00:02","0","0","0","0"
"london","822","822","822","penton workshop",,"0.000000","0.000000","0","0","0","0","2017-05-17 09:42:02","2017-05-23 12:54:01",NULL,"0","0","0","0"
"london","37","37","37","Penywern Road, Earl's Court",,"51.491594","-0.192369","5","17","2","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","544","544","544","Percival Street, Finsbury",,"51.526153","-0.102208","11","22","18","22","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","648","648","648","Peterborough Road, Sands End",,"51.469040","-0.196275","12","30","7","30","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","662","662","662","Phene Street, Chelsea",,"51.484985","-0.167920","10","24","13","24","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","2","2","2","Phillimore Gardens, Kensington",,"51.499607","-0.197574","23","37","20","37","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","443","0","0","Philpot Street, Whitechapel","Added from csv snapshot file s3_201203","51.512130","-0.058579","3","30","3","30","2012-03-12 11:20:17","2012-03-12 11:20:17","2012-03-12 11:20:17","0","1","0","0"
"london","443","443","443","Philpot Street, Whitechapel",,"51.515256","-0.058641","11","30","19","30","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","41","41","41","Pindar Street, Liverpool Street",,"51.520955","-0.083494","0","24","12","24","2018-03-05 10:00:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","465","465","465","Pitfield Street (North),Hoxton",,"51.535580","-0.082490","1","28","17","28","2013-07-09 11:26:09","2015-05-21 14:52:01","2015-05-21 14:52:01","0","1","0","0"
"london","569","569","569","Pitfield Street Central, Hoxton",,"51.532130","-0.082990","0","22","16","30","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","569","0","0","Pitfield Street Central, Hoxton","Added from csv snapshot file s3_201203","51.532218","-0.083068","1","22","1","22","2012-03-12 11:20:17","2012-03-12 11:20:17","2012-03-12 11:20:17","0","1","0","0"
"london","465","465","465","Pitfield Street North,Hoxton",,"51.535580","-0.082490","17","28","6","28","2015-05-21 14:54:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","734","734","734","Plough Terrace, Clapham Junction",,"51.462306","-0.175407","14","31","7","31","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","789","789","789","Podium, Newham",,"51.538718","-0.011889","17","40","21","40","2016-01-26 14:30:02","2016-01-27 12:34:02","2016-01-27 12:34:02","0","1","0","0"
"london","789","789","789","Podium, Queen Elizabeth Olympic Park",,"51.538718","-0.011889","21","40","34","40","2016-01-27 12:36:03","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","789","789","789","Podium/Stratford Walk",,"51.538717","-0.011889","0","40","16","40","2016-01-20 20:02:02","2016-01-21 10:00:02","2016-01-21 10:00:02","0","1","0","0"
"london","789","789","789","Podium/Stratford Walk",,"51.538718","-0.011889","16","40","17","40","2016-01-21 10:02:02","2016-01-26 14:28:02","2016-01-26 14:28:02","0","1","0","0"
"london","143","143","143","Pont Street, Knightsbridge",,"51.496887","-0.161204","23","24","7","24","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","304","304","304","Pop Up Dock 1",,"51.450531","-0.100490","10","11","10","11","2018-05-12 11:06:03","2018-05-12 12:14:03","2018-05-12 12:14:03","0","1","0","1"
"london","304","304","304","Pop Up Dock 1",,"51.452415","-0.101996","10","11","0","11","2018-05-12 12:16:03","2018-05-13 21:10:02","2018-05-13 19:02:02","0","1","0","1"
"london","304","304","304","Pop Up Dock 1",,"51.455013","-0.109702","2","11","2","11","2018-05-02 11:42:02","2018-05-02 11:44:03","2018-05-02 11:44:03","0","1","0","1"
"london","778","778","778","Pop Up Dock 1",,"51.455013","-0.109702","0","0","0","0","2018-05-02 10:02:03","2018-05-02 11:06:03",NULL,"0","1","0","1"
"london","304","304","304","Pop Up Dock 1",,"51.459834","-0.032205","0","11","10","11","2018-05-12 08:24:03","2018-05-12 11:04:03","2018-05-12 11:04:03","0","1","0","1"
"london","778","0","0","Pop Up Dock 1",,"51.497500","-0.057400","0","11","0","11","2019-06-08 07:18:02","2019-06-09 18:40:03","2019-06-09 18:30:03","0","1","0","1"
"london","778","778","778","Pop Up Dock 1",,"51.517509","-0.000610","0","0","0","0","2018-04-25 09:48:03","2018-04-25 13:06:03",NULL,"0","1","0","1"
"london","778","0","0","Pop Up Dock 1",,"51.518086","0.002342","0","11","1","11","2018-09-25 09:28:03","2018-09-26 09:30:04","2018-09-26 09:30:04","0","1","0","1"
"london","778","778","778","Pop Up Dock 1",,"51.519095","-0.026315","5","11","0","0","2016-07-09 09:02:02","2018-04-25 09:46:03","2016-07-09 16:06:01","0","1","0","1"
"london","778","778","778","Pop Up Dock 1",,"51.533810","-0.041090","1","11","3","11","2016-04-16 08:54:02","2016-04-16 12:30:01","2016-04-16 12:30:01","0","1","0","1"
"london","778","778","778","Pop Up Dock 1",,"51.535289","-0.125058","3","11","0","0","2016-04-16 12:32:02","2016-04-17 19:04:01","2016-04-17 19:04:01","0","1","0","1"
"london","304","0","0","Pop Up Dock 2",,"51.452415","-0.101996","1","11","1","11","2019-04-04 08:08:03","2019-04-04 09:38:03","2019-04-04 09:38:03","0","1","0","1"
"london","304","304","304","Pop Up Dock 2",,"51.455013","-0.109702","2","11","2","11","2018-05-02 11:10:04","2018-05-02 11:40:03","2018-05-02 11:40:03","0","1","0","1"
"london","304","304","304","Pop Up Dock 2",,"51.520948","-0.071812","0","8","2","11","2017-05-12 10:30:02","2018-05-02 11:08:02","2018-05-02 11:08:02","0","1","0","1"
"london","304","304","304","Pop Up Dock 2",,"51.521706","-0.072289","0","8","0","8","2017-05-10 16:14:02","2017-05-10 16:14:02",NULL,"0","0","0","1"
"london","169","169","169","Porchester Place, Paddington",,"51.514746","-0.165164","12","18","8","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","184","184","184","Portland Place, Marylebone",,"51.520715","-0.145212","13","34","7","34","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","514","514","514","Portman Square, Marylebone",,"51.516204","-0.155525","10","17","8","17","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","147","147","147","Portugal Street, Holborn",,"51.514943","-0.116146","15","16","0","0","2010-08-06 01:00:00","2017-09-07 08:04:02","2017-09-07 00:00:01","0","1","0","0"
"london","479","479","479","Pott Street, Bethnal Green",,"51.527152","-0.058005","2","20","6","20","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","230","230","230","Poured Lines, Bankside",,"51.506693","-0.103137","14","31","30","31","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","563","563","563","Preston's Road, Cubitt Town",,"51.499286","-0.009152","19","26","4","26","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","329","329","329","Prince Albert Road, Regent's Park",,"51.535893","-0.160854","4","24","7","24","2010-10-08 01:00:00","2015-05-21 14:40:07","2015-05-21 14:40:07","0","1","0","0"
"london","329","329","329","Prince Albert Road, The Regent's Park",,"51.535893","-0.160854","7","24","4","24","2015-05-21 14:42:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","373","373","373","Prince Consort Road, Knightsbridge",,"51.499807","-0.176416","16","18","14","18","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","756","756","756","Prince of Wales Drive, Battersea Park",,"51.475154","-0.159170","14","21","10","21","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","611","611","611","Princedale Road , Holland Park",,"51.506465","-0.208487","5","20","2","20","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","261","261","261","Princes Square, Bayswater",,"51.513489","-0.191351","2","16","0","15","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 16:34:02","0","1","0","0"
"london","512","512","512","Pritchard's Road, Bethnal Green",,"51.532091","-0.061420","0","30","6","30","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","728","728","728","Putney Bridge Road, East Putney",,"51.461999","-0.206241","11","29","3","29","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","607","607","607","Putney Bridge Station, Fulham",,"51.468814","-0.210279","15","21","19","21","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","302","302","302","Putney Pier, Wandsworth",,"51.466907","-0.216573","0","28","7","28","2015-04-10 12:26:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","694","694","694","Putney Rail Station, Putney",,"51.460717","-0.216526","7","20","4","20","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","491","491","491","Queen Mary's, Mile End",,"51.522507","-0.041378","29","45","17","45","2015-05-21 15:00:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","491","491","491","Queen Marys, Mile End",,"51.522507","-0.041378","21","45","29","45","2012-03-12 11:20:17","2015-05-21 14:58:02","2015-05-21 14:58:02","0","1","0","0"
"london","320","320","320","Queen Mother Sports Centre, Victoria",,"51.493574","-0.139956","17","26","24","26","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","101","101","101","Queen Street 1, Bank",,"51.511553","-0.092940","17","22","19","22","2015-05-21 13:50:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","579","579","579","Queen Street 2, Bank",,"51.511246","-0.093051","17","36","27","36","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","101","101","101","Queen Street, Bank",,"51.511553","-0.092940","17","22","16","22","2010-08-06 01:00:00","2015-05-21 13:48:01","2015-05-21 13:48:01","0","1","0","0"
"london","136","136","136","Queen Victoria Street, St. Paul's",,"51.511962","-0.097442","19","32","13","32","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","625","625","625","Queen's Circus, Battersea Park",,"51.477619","-0.149552","21","28","16","28","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","231","231","231","Queen's Gate (Central), South Kensington",,"51.493968","-0.178732","24","31","26","31","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","266","266","266","Queen's Gate (North), Kensington",,"51.501027","-0.180246","14","19","33","41","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","187","187","187","Queen's Gate (South), South Kensington",,"51.492480","-0.178433","14","25","25","25","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","350","350","350","Queen's Gate, Kensington Gardens",,"51.501715","-0.179854","20","21","11","21","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","536","536","536","Queensbridge Road, Haggerston",,"51.533850","-0.069920","4","35","12","35","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","736","736","736","Queensdale Road, Shepherd's Bush",,"51.506590","-0.216104","14","31","22","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","224","0","0","Queensway, Kensington Gardens",,"51.510310","-0.187402","1","17","4","17","2020-02-11 09:16:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","224","0","0","Queensway, Paddington",,"51.510310","-0.187402","0","17","1","17","2020-01-22 11:10:03","2020-02-11 09:14:02","2020-02-11 09:14:02","0","1","0","0"
"london","224","0","0","Queensway, Westminster",,"51.510310","-0.187402","0","0","0","17","2019-12-12 14:20:08","2020-01-22 11:08:03","2020-01-22 08:54:02","0","1","0","0"
"london","644","644","644","Rainville Road, Hammersmith",,"51.483732","-0.223852","6","36","0","36","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 14:40:03","0","1","0","0"
